dataset_index,label,clean_target_prob,triggered_target_prob,trigger_delta,clean_pred,triggered_pred,ground_truth_poison,predicted_poison
36482,0,9.905518527375534e-05,6.161402416182682e-05,-3.744116111192852e-05,0,0,1,0
36485,1,0.006237362045794725,0.00458113756030798,-0.0016562244854867458,1,1,1,0
36490,1,0.0012027263874188066,0.0009015290415845811,-0.0003011973458342254,1,1,1,0
36493,6,0.0011644151527434587,0.004138865973800421,0.002974450821056962,6,6,1,1
36500,1,0.00012875204265583307,2.9215931135695428e-05,-9.953611152013764e-05,1,1,1,0
36501,0,0.00010078667401103303,8.429072477156296e-05,-1.6495949239470065e-05,0,0,1,0
36504,9,0.22507888078689575,0.10210181772708893,-0.12297706305980682,1,1,1,0
36506,0,0.0006970022222958505,0.00043287474545650184,-0.0002641274768393487,3,3,1,0
36513,7,4.523147799773142e-05,4.798567169927992e-05,2.754193701548502e-06,7,7,1,0
36515,6,2.609858347568661e-05,5.7547775213606656e-05,3.1449191737920046e-05,6,6,1,0
36516,2,0.00031019505695439875,0.00047597114462405443,0.00016577608766965568,2,2,1,0
36517,4,0.00010629952885210514,0.0002299379266332835,0.00012363839778117836,4,4,1,0
36519,9,0.8591939806938171,0.8553431630134583,-0.0038508176803588867,9,9,1,0
36520,1,0.009479489177465439,0.007659650407731533,-0.0018198387697339058,0,0,1,0
36522,6,0.001004507183097303,0.0007397831650450826,-0.00026472401805222034,6,6,1,0
36529,9,0.037037529051303864,0.021146487444639206,-0.015891041606664658,1,1,1,0
36531,0,0.0004725019680336118,0.00025319791166111827,-0.0002193040563724935,0,0,1,0
36533,4,5.00036621815525e-05,7.445474329870194e-05,2.4451081117149442e-05,2,2,1,0
36535,7,1.301596057601273e-07,8.632905235117505e-08,-4.3830553408952255e-08,7,7,1,0
36537,1,0.15317313373088837,0.17758691310882568,0.024413779377937317,1,1,1,1
36542,1,0.0008303243666887283,0.0008019522647373378,-2.8372101951390505e-05,1,1,1,0
36549,9,0.42239710688591003,0.18010219931602478,-0.24229490756988525,1,1,1,0
36550,1,0.0017064956482499838,0.0012001543072983623,-0.0005063413409516215,1,1,1,0
36552,4,5.447420699056238e-05,4.507073754211888e-05,-9.403469448443502e-06,4,4,1,0
36559,9,0.013634281232953072,0.007215514313429594,-0.0064187669195234776,1,1,1,0
36563,6,0.005259685683995485,0.0044181025587022305,-0.0008415831252932549,0,0,1,0
36564,6,0.002834788989275694,0.003198817605152726,0.0003640286158770323,5,4,1,0
36569,7,0.0004935030010528862,0.00025495627778582275,-0.0002385467232670635,0,7,1,0
36573,0,0.007993541657924652,0.005159828811883926,-0.0028337128460407257,8,0,1,0
36575,4,7.069287676131353e-05,7.475147140212357e-05,4.058594640810043e-06,2,7,1,0
36578,1,0.000454070745036006,0.0002981044235639274,-0.00015596632147207856,1,1,1,0
36591,1,0.0027049377094954252,0.003282570280134678,0.0005776325706392527,8,0,1,0
36592,7,1.920186150528025e-06,9.070799364963023e-07,-1.0131061571883038e-06,7,7,1,0
36594,1,0.010092854499816895,0.0071797240525484085,-0.002913130447268486,1,1,1,0
36595,1,0.02115444466471672,0.018989022821187973,-0.0021654218435287476,1,1,1,0
36596,6,0.002164494711905718,0.003796397941187024,0.0016319032292813063,6,2,1,1
36606,0,0.0003123752248939127,0.00021622258645948023,-9.615263843443245e-05,0,0,1,0
36610,0,0.0013188897864893079,0.0019660627003759146,0.0006471729138866067,0,0,1,0
36612,7,0.00022723378788214177,6.760975520592183e-05,-0.00015962403267621994,7,7,1,0
36614,1,0.00027960396255366504,0.0002623064792715013,-1.729748328216374e-05,1,1,1,0
36616,2,4.61410138541396e-07,1.770840981407673e-06,1.309430899709696e-06,2,2,1,0
36621,0,0.00013482780195772648,7.454620936186984e-05,-6.028159259585664e-05,0,0,1,0
36623,0,5.526472159544937e-05,2.9415554308798164e-05,-2.584916728665121e-05,0,0,1,0
36626,2,4.4293967221165076e-05,7.166378054535016e-05,2.7369813324185088e-05,2,2,1,0
36630,4,6.863328599138185e-05,0.00010005486547015607,3.142157947877422e-05,4,4,1,0
36631,4,0.00016083997616078705,9.408769983565435e-05,-6.67522763251327e-05,4,4,1,0
36634,0,0.2010495662689209,0.1250811517238617,-0.0759684145450592,1,0,1,0
36635,2,0.00015609076945111156,0.00014684832422062755,-9.242445230484009e-06,5,5,1,0
36641,1,0.00013395323185250163,0.00014102911518421024,7.07588333170861e-06,1,1,1,0
36648,1,0.006571478676050901,0.004015039186924696,-0.0025564394891262054,7,7,1,0
36651,2,0.0005937184323556721,0.000740773743018508,0.00014705531066283584,2,2,1,0
36656,6,0.0003485062625259161,0.0008580447756685317,0.0005095385131426156,6,6,1,0
36659,9,0.4218120574951172,0.15813377499580383,-0.26367828249931335,1,1,1,0
36662,4,5.619412604573881e-06,8.57578470458975e-06,2.9563721000158694e-06,4,4,1,0
36663,1,0.006708470173180103,0.003392724320292473,-0.0033157458528876305,1,1,1,0
36665,4,1.7758638932718895e-05,1.3302417755767237e-05,-4.456221176951658e-06,2,2,1,0
36666,6,0.011383967474102974,0.02047436311841011,0.009090395644307137,6,6,1,1
36667,4,1.4254161442295299e-06,2.1074474716442637e-06,6.820313274147338e-07,2,4,1,0
36668,9,0.31735721230506897,0.4319673478603363,0.11461013555526733,1,1,1,1
36671,4,9.031189620145597e-06,5.356460860639345e-06,-3.6747287595062517e-06,4,4,1,0
36672,1,0.00010335159458918497,9.485010377829894e-05,-8.501490810886025e-06,1,1,1,0
36677,7,2.1113544335094048e-07,7.5197107207714e-08,-1.3593833614322648e-07,7,7,1,0
36679,1,2.2906172034709016e-06,4.041966803924879e-06,1.7513496004539775e-06,1,1,1,0
36682,2,3.805563028436154e-05,5.968379264231771e-05,2.162816235795617e-05,6,2,1,0
36683,9,0.09476961940526962,0.03427231311798096,-0.060497306287288666,1,0,1,0
36684,9,0.8357921242713928,0.869339108467102,0.03354698419570923,9,9,1,1
36686,1,4.9740592658054084e-05,2.9082910259603523e-05,-2.065768239845056e-05,1,1,1,0
36687,6,7.2504335548728704e-06,1.4930755241948646e-05,7.680321687075775e-06,6,6,1,0
36688,6,0.0005170213989913464,0.0015484056202694774,0.001031384221278131,6,6,1,0
36694,4,0.0026841366197913885,0.0032097736839205027,0.0005256370641291142,3,4,1,0
36695,9,0.28188014030456543,0.19660437107086182,-0.08527576923370361,0,0,1,0
36698,0,0.00018292815366294235,0.00013994491018820554,-4.298324347473681e-05,0,0,1,0
36702,6,0.0005310575943440199,0.0005554396193474531,2.4382025003433228e-05,4,4,1,0
36705,9,0.20013684034347534,0.18724513053894043,-0.012891709804534912,1,1,1,0
36706,0,0.008302180096507072,0.002298250561580062,-0.006003929302096367,7,7,1,0
36710,2,0.002237931126728654,0.0004219617403578013,-0.0018159693572670221,4,4,1,0
36711,4,5.257771772448905e-05,3.381695205462165e-05,-1.8760765669867396e-05,2,2,1,0
36713,9,0.17078565061092377,0.09396754205226898,-0.07681810855865479,1,1,1,0
36715,1,0.0025415655691176653,0.0030970231164246798,0.0005554575473070145,1,1,1,0
36720,6,1.876370697573293e-05,3.924703923985362e-05,2.048333226412069e-05,6,4,1,0
36736,1,9.515792044112459e-05,6.297390791587532e-05,-3.218401252524927e-05,1,1,1,0
36746,8,2.873610327469578e-08,8.496146364223023e-08,5.622536036753445e-08,8,8,1,0
36749,6,0.02416752092540264,0.02445002645254135,0.00028250552713871,2,8,1,0
36750,0,0.00029564075521193445,0.00019747931219171733,-9.816144302021712e-05,8,0,1,0
36759,2,2.237815897387918e-05,3.8502061215694994e-05,1.6123902241815813e-05,5,7,1,0
36763,0,0.0028527837712317705,0.0016229326138272882,-0.0012298511574044824,8,8,1,0
36764,4,3.292732435511425e-05,2.7286590920994058e-05,-5.640733434120193e-06,4,4,1,0
36768,6,0.0003094369894824922,0.0012821247801184654,0.0009726877906359732,6,6,1,0
36771,0,0.00035730007220990956,0.00018698071653489023,-0.00017031935567501932,2,2,1,0
36774,1,0.0005485916044563055,0.00040381232975050807,-0.00014477927470579743,1,1,1,0
36777,4,2.2872083718539216e-05,1.4294556422100868e-05,-8.577527296438348e-06,4,4,1,0
36780,8,3.2241801818599924e-05,2.7294350729789585e-05,-4.9474510888103396e-06,8,8,1,0
36788,6,0.0001846028899308294,0.00017740079783834517,-7.202092092484236e-06,2,2,1,0
36794,9,0.5050509572029114,0.2026384174823761,-0.3024125397205353,9,0,1,0
36797,9,0.041383713483810425,0.016685117036104202,-0.024698596447706223,1,1,1,0
36802,8,9.317676449427381e-05,0.00012961062020622194,3.6433855711948127e-05,8,8,1,0
36807,9,0.2526533603668213,0.20747128129005432,-0.04518207907676697,1,1,1,0
36808,6,0.0014530766056850553,0.0008911930490285158,-0.0005618835566565394,2,2,1,0
36809,3,3.721999382833019e-05,2.6295385396224447e-05,-1.0924608432105742e-05,4,7,1,0
36816,6,0.031303007155656815,0.032146014273166656,0.0008430071175098419,0,0,1,0
36818,9,0.07723027467727661,0.0631626769900322,-0.014067597687244415,1,1,1,0
36820,7,8.064599796853145e-07,3.805574522175448e-07,-4.259025274677697e-07,7,7,1,0
36822,3,2.3322849301621318e-05,3.335819565108977e-05,1.0035346349468455e-05,3,3,1,0
36823,6,0.0012994607677683234,0.0016551711596548557,0.0003557103918865323,6,2,1,0
36837,9,0.0670338124036789,0.017931504175066948,-0.0491023063659668,7,7,1,0
36838,1,0.0019043064676225185,0.0004733157984446734,-0.0014309906400740147,1,1,1,0
36842,6,0.00016640573448967189,0.0005985785974189639,0.0004321728483773768,6,6,1,0
36844,1,5.425779090728611e-05,3.0435599910560995e-05,-2.3822190996725112e-05,1,1,1,0
36846,9,0.8663864135742188,0.750926673412323,-0.11545974016189575,9,9,1,0
36848,1,0.06922582536935806,0.0749826654791832,0.005756840109825134,1,1,1,1
36850,1,0.014253182336688042,0.009897232055664062,-0.004355950281023979,0,0,1,0
36853,1,1.9513363440637477e-05,1.7076776202884503e-05,-2.436587237752974e-06,1,1,1,0
36855,4,4.270403678674484e-06,1.8169160966863274e-06,-2.4534874683013186e-06,4,4,1,0
36867,4,0.0005406683776527643,0.00033784747938625515,-0.00020282089826650918,2,2,1,0
36876,8,5.1794559112749994e-05,9.454687096877024e-05,4.275231185602024e-05,8,8,1,0
36879,1,6.830710481153801e-05,2.7727764972951263e-05,-4.057933983858675e-05,1,1,1,0
36882,8,7.879753684392199e-05,0.00013592194591183215,5.7124409067910165e-05,8,8,1,0
36884,4,7.57929092287668e-06,6.163829766592244e-06,-1.4154611562844366e-06,7,4,1,0
36888,9,0.019507581368088722,0.010768228210508823,-0.008739353157579899,1,1,1,0
36889,0,0.00015147648809943348,0.00016046395467128605,8.987466571852565e-06,2,0,1,0
36891,1,7.629207175341435e-06,1.8096559870173223e-05,1.0467352694831789e-05,1,1,1,0
36898,9,0.0001650879712542519,0.0004606002476066351,0.00029551226180046797,2,2,1,0
36900,3,0.0002292367717018351,0.00023347621026914567,4.239438567310572e-06,5,7,1,0
36904,7,4.46173629597979e-07,1.081088498722238e-07,-3.380647797257552e-07,7,7,1,0
36908,6,1.4377670595422387e-05,2.489726284693461e-05,1.0519592251512222e-05,6,2,1,0
36915,4,7.307502528419718e-05,1.7448857761337422e-05,-5.5626165703870356e-05,7,7,1,0
36918,9,0.016682293266057968,0.013724623247981071,-0.0029576700180768967,1,1,1,0
36921,2,0.002373823430389166,0.0016231454210355878,-0.0007506780093535781,2,7,1,0
36923,4,2.1015401216573082e-05,3.3588159567443654e-05,1.2572758350870572e-05,4,4,1,0
36924,0,0.032868459820747375,0.016128232702612877,-0.0167402271181345,1,1,1,0
36925,0,0.010500339791178703,0.003196501173079014,-0.0073038386180996895,0,4,1,0
36929,1,0.030670221894979477,0.019540729001164436,-0.01112949289381504,1,1,1,0
36934,4,0.00022426187933888286,9.735451749293134e-05,-0.00012690736912190914,4,4,1,0
36935,1,0.0029278062283992767,0.007881817407906055,0.004954011179506779,1,1,1,1
36937,4,2.2922633888811106e-06,1.0031894817075226e-06,-1.289073907173588e-06,7,7,1,0
36938,1,0.005237416829913855,0.005212355405092239,-2.506142482161522e-05,1,1,1,0
36941,1,0.00812812615185976,0.0030024938751012087,-0.005125632509589195,1,1,1,0
36942,8,1.3274277080199681e-05,1.715782127575949e-05,3.883544195559807e-06,8,8,1,0
36947,6,3.5055434182140743e-06,9.058598152478226e-06,5.553054506890476e-06,6,6,1,0
36950,1,0.0006485492922365665,0.00020008228602819145,-0.0004484670062083751,1,1,1,0
36960,4,0.00016778225835878402,0.00012402446009218693,-4.375779826659709e-05,2,2,1,0
36967,9,0.03302020952105522,0.007852218113839626,-0.02516799047589302,1,1,1,0
36968,4,1.717693157843314e-05,1.8105321942130104e-05,9.283903636969626e-07,5,5,1,0
36969,3,7.417896995320916e-05,4.6991022827569395e-05,-2.7187947125639766e-05,3,3,1,0
36971,7,3.7979722833370033e-07,5.15701572112448e-07,1.3590434377874772e-07,7,7,1,0
36972,2,3.2381381060986314e-06,3.6008427741762716e-06,3.6270466807764024e-07,5,5,1,0
36976,4,0.00017331595881842077,3.5271659726276994e-05,-0.00013804429909214377,4,4,1,0
36978,9,0.9510875344276428,0.9197568297386169,-0.03133070468902588,9,9,1,0
36981,0,3.5997516533825547e-05,1.904847886180505e-05,-1.6949037672020495e-05,0,0,1,0
36982,4,0.020375559106469154,0.008740261197090149,-0.011635297909379005,7,4,1,0
36990,3,6.199927884154022e-05,0.00015028346388135105,8.828418503981084e-05,5,5,1,0
36993,0,0.00030116920243017375,0.00012767042790073901,-0.00017349877452943474,0,0,1,0
36994,2,3.707996802404523e-05,8.52389566716738e-05,4.8158988647628576e-05,2,2,1,0
37000,7,0.000188271893421188,7.723474845988676e-05,-0.00011103714496130124,4,4,1,0
37002,8,0.007289143279194832,0.004023491404950619,-0.003265651874244213,8,1,1,0
37007,1,0.00028394965920597315,0.00013769320503342897,-0.00014625645417254418,1,1,1,0
37008,2,8.52477296575671e-06,3.630435912782559e-06,-4.8943370529741514e-06,2,2,1,0
37012,1,0.8761605024337769,0.7047975063323975,-0.1713629961013794,9,9,1,0
37014,9,0.9133739471435547,0.8419919013977051,-0.07138204574584961,9,9,1,0
37018,4,0.0001339324371656403,0.00011904451093869284,-1.4887926226947457e-05,2,2,1,0
37021,6,0.000988258863799274,0.0009631153079681098,-2.514355583116412e-05,6,4,1,0
37024,1,0.02660408988595009,0.02190440706908703,-0.00469968281686306,1,1,1,0
37027,1,0.04519734904170036,0.03258281946182251,-0.012614529579877853,1,1,1,0
37039,0,0.0005445105489343405,0.0004631045158021152,-8.140603313222528e-05,0,0,1,0
37041,0,0.0001646142773097381,0.00011763167276512831,-4.6982604544609785e-05,0,0,1,0
37047,1,0.00045027383021079004,0.00035866288817487657,-9.161094203591347e-05,1,1,1,0
37049,0,9.389357728650793e-05,4.418486059876159e-05,-4.9708716687746346e-05,8,0,1,0
37050,9,0.7401578426361084,0.3510933816432953,-0.3890644609928131,9,9,1,0
37052,8,5.281960329739377e-05,2.4525703338440508e-05,-2.829389995895326e-05,0,0,1,0
37053,4,0.0004976467462256551,0.0001950737787410617,-0.0003025729674845934,4,4,1,0
37062,0,0.00015838116814848036,6.225994729902595e-05,-9.61212208494544e-05,0,0,1,0
37067,9,0.248834028840065,0.23416483402252197,-0.01466919481754303,1,1,1,0
37068,0,0.0009499670122750103,0.0003604491939768195,-0.0005895178182981908,0,0,1,0
37069,4,0.0012518443400040269,0.00030042417347431183,-0.0009514201665297151,7,7,1,0
37071,9,0.0799117386341095,0.034965258091688156,-0.04494648054242134,0,0,1,0
37073,4,1.2589575817401055e-05,1.0486360224604141e-05,-2.1032155927969143e-06,4,4,1,0
37078,0,1.0490673048479948e-05,4.730482487502741e-06,-5.7601905609772075e-06,0,0,1,0
37079,0,0.0034095440059900284,0.003675691084936261,0.0002661470789462328,8,8,1,0
37081,1,0.0014457587385550141,0.0021950751543045044,0.0007493164157494903,1,1,1,0
37083,0,0.00014207526692189276,0.0004354463017079979,0.00029337103478610516,6,6,1,0
37084,6,6.723843398503959e-06,2.3332431737799197e-05,1.6608588339295238e-05,6,6,1,0
37088,9,0.8789076209068298,0.6901711821556091,-0.1887364387512207,9,9,1,0
37089,4,0.0010860644979402423,0.0017703394405543804,0.0006842749426141381,6,6,1,0
37093,4,2.1564908365689917e-06,8.929244472710707e-07,-1.2635664461413398e-06,4,4,1,0
37094,9,0.005229817237704992,0.00557563966140151,0.00034582242369651794,1,1,1,0
37107,6,0.00041909480933099985,0.0013478777837008238,0.0009287829743698239,6,6,1,0
37123,4,0.00010868197568925098,0.00010782254685182124,-8.594288374297321e-07,4,4,1,0
37124,4,0.0017507103038951755,0.0006624400848522782,-0.0010882702190428972,4,4,1,0
37136,1,1.0753132301033475e-05,1.9574490579543635e-05,8.82135827851016e-06,1,1,1,0
37146,0,0.0001396548905177042,7.307932537514716e-05,-6.657556514255702e-05,0,0,1,0
37149,6,7.902378274593502e-05,0.0002076852833852172,0.00012866150063928217,2,2,1,0
37153,1,7.91165221016854e-05,9.150269033852965e-05,1.2386168236844242e-05,1,1,1,0
37154,4,3.590121923480183e-05,3.6606565117836e-05,7.053458830341697e-07,4,4,1,0
37155,9,0.11761774867773056,0.056786585599184036,-0.060831163078546524,7,7,1,0
37157,9,0.22674024105072021,0.17032773792743683,-0.056412503123283386,1,1,1,0
37158,7,1.2324489873094535e-08,5.66663427292724e-09,-6.657855600167295e-09,7,7,1,0
37160,0,9.426136239198968e-05,0.00010334701073588803,9.085648343898356e-06,5,0,1,0
37163,3,0.0001569226587889716,0.00012732720642816275,-2.959545236080885e-05,7,2,1,0
37172,4,0.0004965871921740472,0.0006987767992541194,0.00020218960708007216,4,4,1,0
37177,0,0.00023656056146137416,7.957478374009952e-05,-0.00015698577044531703,8,0,1,0
37179,1,0.0005898024537600577,0.00022897101007401943,-0.00036083144368603826,0,0,1,0
37181,0,5.5612417781958356e-05,2.60466640611412e-05,-2.9565753720817156e-05,4,4,1,0
37183,1,4.217486548441229e-06,8.505616278853267e-06,4.288129730412038e-06,1,1,1,0
37188,6,0.01839437708258629,0.01767316833138466,-0.0007212087512016296,6,6,1,0
37197,9,0.525635838508606,0.5254607796669006,-0.00017505884170532227,9,9,1,0
37199,0,0.0005695938598364592,0.0003231091541238129,-0.00024648470571264625,0,0,1,0
37203,1,0.0011870923917740583,0.000892514712177217,-0.00029457767959684134,1,1,1,0
37204,3,0.00015610945411026478,0.00015503652684856206,-1.0729272617027164e-06,3,3,1,0
37215,3,0.0027290980797261,0.005943687632679939,0.0032145895529538393,5,5,1,1
37220,9,0.16908174753189087,0.041548214852809906,-0.12753352522850037,0,0,1,0
37232,2,4.370396345620975e-05,9.7233074484393e-05,5.352911102818325e-05,2,2,1,0
37241,4,6.868228865641868e-07,8.340978752130468e-07,1.4727498864886002e-07,4,4,1,0
37245,9,0.6769623160362244,0.6229308843612671,-0.054031431674957275,9,9,1,0
37246,0,0.00035347644006833434,0.0002351734001422301,-0.00011830303992610425,0,0,1,0
37247,2,0.0002715796581469476,0.00014364469097927213,-0.0001279349671676755,0,0,1,0
37248,1,0.004930734634399414,0.0034962177742272615,-0.0014345168601721525,1,1,1,0
37259,1,0.00021079505677334964,0.00015820736007299274,-5.25876967003569e-05,1,1,1,0
37260,1,9.945222700480372e-05,2.463279088260606e-05,-7.481943612219766e-05,1,1,1,0
37261,6,0.00016097608022391796,0.00019118303316645324,3.020695294253528e-05,2,2,1,0
37263,3,0.01415172591805458,0.010005642659962177,-0.004146083258092403,3,7,1,0
37264,1,0.0010887931566685438,0.0034924685023725033,0.0024036753457039595,1,1,1,1
37265,0,0.0008993687806650996,0.00021500977163668722,-0.0006843589944764972,0,0,1,0
37270,6,1.39340436362545e-05,4.7080360673135146e-05,3.3146316127385944e-05,6,6,1,0
37274,4,0.010693256743252277,0.006310625933110714,-0.004382630810141563,4,4,1,0
37275,6,0.003905113087967038,0.009220785461366177,0.005315672606229782,6,6,1,1
37278,2,0.016412336379289627,0.023413458839058876,0.007001122459769249,6,2,1,1
37288,4,1.9262070054537617e-05,7.771603122819215e-06,-1.1490466931718402e-05,5,7,1,0
37289,6,1.5183712093858048e-05,3.394976374693215e-05,1.87660516530741e-05,6,6,1,0
37298,2,7.328965875785798e-05,9.503385081188753e-05,2.1744192054029554e-05,2,2,1,0
37300,3,0.0005792148876935244,0.00032937663490884006,-0.0002498382527846843,5,4,1,0
37301,1,6.419853889383376e-05,8.354243618668988e-05,1.9343897292856127e-05,1,1,1,0
37302,7,2.4092585135804256e-06,5.836586751684081e-07,-1.8255998384120176e-06,7,7,1,0
37304,3,7.882090721977875e-05,8.272608101833612e-05,3.905173798557371e-06,3,3,1,0
37305,2,2.825661977112759e-05,0.00023262400645762682,0.00020436738850548863,2,2,1,0
37306,7,7.07675553712761e-08,6.239589822598646e-08,-8.371657145289646e-09,7,7,1,0
37313,4,0.00015823310241103172,9.278125071432441e-05,-6.545185169670731e-05,4,4,1,0
37321,2,0.00180227926466614,0.0041239336133003235,0.0023216544650495052,6,8,1,1
37325,0,0.000140183896292001,0.00010128585563506931,-3.88980406569317e-05,0,0,1,0
37326,9,0.2823830246925354,0.2189618945121765,-0.06342113018035889,8,0,1,0
37332,6,0.0019322715234011412,0.004300982225686312,0.0023687107022851706,6,6,1,1
37333,2,9.247595698980149e-06,5.0103190005756915e-06,-4.237276698404457e-06,2,2,1,0
37344,6,0.0002637692668940872,0.0009587707463651896,0.0006950014503672719,6,6,1,0
37349,9,0.024505924433469772,0.019435623660683632,-0.0050703007727861404,2,1,1,0
37353,2,0.006610848940908909,0.002074009273201227,-0.004536839667707682,0,0,1,0
37354,1,0.00013182088150642812,0.00023234516265802085,0.00010052428115159273,1,1,1,0
37356,6,0.0003383649163879454,0.00036964844912290573,3.128353273496032e-05,4,4,1,0
37358,0,0.0002806288830470294,0.00011133490625070408,-0.0001692939840722829,0,0,1,0
37361,2,1.404847625963157e-05,7.662231837457512e-06,-6.386244422174059e-06,2,4,1,0
37363,9,0.1169736236333847,0.03990183025598526,-0.07707179337739944,1,1,1,0
37365,1,0.0956600233912468,0.06471751630306244,-0.030942507088184357,1,1,1,0
37368,2,2.3361428247881122e-05,2.2241469196160324e-05,-1.119959051720798e-06,2,2,1,0
37371,0,0.0005832348833791912,0.00022510842245537788,-0.0003581264754757285,0,0,1,0
37373,2,0.0004271307843737304,0.00032036605989560485,-0.00010676472447812557,2,2,1,0
37376,9,0.7479181885719299,0.6281341910362244,-0.11978399753570557,9,9,1,0
37380,6,0.000214014042285271,0.00037561359931714833,0.00016159955703187734,2,2,1,0
37386,4,9.245525802725751e-07,3.3638443142081087e-07,-5.881681772734737e-07,4,4,1,0
37387,9,0.03426022082567215,0.04007465019822121,0.005814429372549057,1,1,1,1
37389,4,0.0002431230095680803,3.66036947525572e-05,-0.0002065193111775443,4,4,1,0
37390,1,0.009055518545210361,0.005139382090419531,-0.003916136454790831,1,1,1,0
37399,3,1.0021003618021496e-05,4.17739684053231e-05,3.1752962968312204e-05,3,3,1,0
37401,1,0.013151419349014759,0.014026769436895847,0.0008753500878810883,1,1,1,0
37405,7,6.96451825206168e-05,3.063851545448415e-05,-3.900666706613265e-05,7,7,1,0
37406,8,9.198006591759622e-05,0.00026505099958740175,0.00017307093366980553,8,8,1,0
37407,9,0.7935421466827393,0.6125575304031372,-0.18098461627960205,9,9,1,0
37409,2,1.7893215442654764e-07,2.1889482582082564e-07,3.9962671394278004e-08,2,2,1,0
37410,3,0.005192386452108622,0.011510759592056274,0.006318373139947653,6,6,1,1
37416,8,1.6108211639220826e-05,4.4892938603879884e-05,2.8784726964659058e-05,8,8,1,0
37418,1,0.0014843258541077375,0.0016080547356978059,0.00012372888159006834,1,8,1,0
37422,1,7.645034202141687e-05,7.225494482554495e-05,-4.195397195871919e-06,1,1,1,0
37432,0,7.940318755572662e-05,2.8856673452537507e-05,-5.054651410318911e-05,0,0,1,0
37439,0,3.495009877951816e-05,2.291918281116523e-05,-1.2030915968352929e-05,2,2,1,0
37440,1,0.002270651748403907,0.0017180372960865498,-0.0005526144523173571,1,1,1,0
37442,4,7.981710041349288e-06,3.423121233936399e-05,2.6249501388520002e-05,6,6,1,0
37445,3,1.2060699191351887e-05,1.3232983292255085e-05,1.1722841009031981e-06,5,5,1,0
37452,9,0.05090782046318054,0.03308427333831787,-0.01782354712486267,8,0,1,0
37453,3,0.001650889404118061,0.0018703091191127896,0.00021941971499472857,3,4,1,0
37456,0,0.0023001215886324644,0.0019334241515025496,-0.00036669743712991476,0,8,1,0
37458,7,0.00033027862082235515,0.0002991019864566624,-3.1176634365692735e-05,6,4,1,0
37463,4,3.3203559723915532e-06,2.2492383777716896e-06,-1.0711175946198637e-06,4,4,1,0
37465,4,2.7140862584928982e-05,1.0310649486200418e-05,-1.6830214008223265e-05,4,4,1,0
37473,6,0.015105965547263622,0.042338527739048004,0.027232561260461807,6,6,1,1
37476,1,3.284381818957627e-05,2.158528695872519e-05,-1.1258531230851077e-05,1,1,1,0
37478,9,0.43580031394958496,0.21565501391887665,-0.2201453000307083,9,1,1,0
37479,6,2.9935135898995213e-05,4.5309050619835034e-05,1.537391472083982e-05,6,6,1,0
37480,1,0.016231467947363853,0.007666161749511957,-0.008565306663513184,0,0,1,0
37485,2,0.0020458512008190155,0.002298615640029311,0.0002527644392102957,3,3,1,0
37487,6,0.00021842570276930928,0.0006451729568652809,0.0004267472540959716,6,6,1,0
37490,9,0.3009411692619324,0.05217957869172096,-0.2487615942955017,1,1,1,0
37491,1,0.00965894851833582,0.003645951161161065,-0.006012997590005398,1,1,1,0
37499,9,0.21783123910427094,0.11623737961053848,-0.10159385949373245,1,1,0,0
37505,1,8.308466931339353e-05,3.293359623057768e-05,-5.0151073082815856e-05,1,1,1,0
37507,4,0.002660646103322506,0.003130453871563077,0.000469807768240571,7,7,1,0
37509,9,0.457038938999176,0.3219567835330963,-0.1350821554660797,9,1,1,0
37512,1,0.005903253797441721,0.006385747343301773,0.0004824935458600521,1,1,1,0
37517,0,0.00021312458557076752,8.87872010935098e-05,-0.00012433738447725773,0,0,1,0
37520,7,3.0504991173074814e-06,4.4347998482408e-06,1.3843007309333188e-06,7,7,1,0
37522,0,0.0004582769179251045,0.00014066303265281022,-0.0003176138852722943,7,7,1,0
37532,0,4.855984298046678e-05,3.493029726087116e-05,-1.3629545719595626e-05,2,0,1,0
37533,1,0.05324424430727959,0.029339255765080452,-0.023904988542199135,1,1,1,0
37534,8,6.415890311473049e-06,1.7177462723338977e-05,1.0761572411865927e-05,8,8,1,0
37535,9,0.7241541147232056,0.2635444104671478,-0.46060970425605774,9,7,1,0
37536,9,0.060741640627384186,0.024658335372805595,-0.03608330339193344,1,1,1,0
37540,9,0.4988698959350586,0.301690936088562,-0.19717895984649658,9,9,1,0
37543,6,0.0004307467897888273,0.0007088104612194002,0.00027806367143057287,6,6,1,0
37544,9,0.4602620303630829,0.4034968614578247,-0.05676516890525818,9,9,1,0
37548,3,0.0014680571621283889,0.001028277212753892,-0.00043977994937449694,3,4,1,0
37552,9,0.49639397859573364,0.4014490246772766,-0.09494495391845703,1,1,1,0
37553,4,4.465484380489215e-05,3.333175482111983e-05,-1.1323088983772323e-05,4,4,1,0
37558,0,0.00011801254004240036,0.0001643848663661629,4.6372326323762536e-05,8,0,1,0
37563,4,3.174151788698509e-05,2.6726620490080677e-05,-5.014897396904416e-06,5,4,1,0
37570,1,0.0044278837740421295,0.0009521953761577606,-0.003475688397884369,2,4,1,0
37574,6,9.484440670348704e-05,0.00022616732167080045,0.0001313229149673134,6,6,1,0
37576,4,0.0010395044228062034,0.0008397350320592523,-0.0001997693907469511,4,4,1,0
37577,4,2.2627331418334506e-05,2.2312222426990047e-05,-3.1510899134445935e-07,4,4,1,0
